Ethnicity,Gender,Arrests
2.00,1.00,1772.00
2.00,1.00,9.00
2.00,1.00,5.00
2.00,1.00,6.00
2.00,1.00,15.00
2.00,1.00,7.00
2.00,1.00,76.00
2.00,1.00,25.00
2.00,1.00,68.00
2.00,1.00,13.00
2.00,1.00,25.00
2.00,1.00,16.00
2.00,1.00,47.00
2.00,1.00,42.00
2.00,1.00,6.00
2.00,1.00,15.00
2.00,1.00,78.00
2.00,1.00,25.00
2.00,1.00,7.00
2.00,0.00,442.00
2.00,0.00,176.00
2.00,0.00,121.00
2.00,0.00,74.00
2.00,0.00,63.00
2.00,0.00,16.00
2.00,0.00,100.00
2.00,0.00,98.00
2.00,0.00,126.00
2.00,0.00,11.00
2.00,0.00,32.00
2.00,0.00,334.00
2.00,0.00,118.00
2.00,0.00,646.00
2.00,0.00,55.00
2.00,0.00,303.00
2.00,0.00,243.00
2.00,0.00,86.00
2.00,0.00,344.00
2.00,0.00,107.00
2.00,0.00,264.00
2.00,0.00,55.00
2.00,0.00,128.00
2.00,0.00,315.00
2.00,0.00,11960.00
2.00,0.00,134.00
2.00,0.00,42.00
2.00,0.00,28.00
2.00,0.00,156.00
2.00,0.00,69.00
2.00,0.00,464.00
2.00,0.00,144.00
2.00,0.00,444.00
2.00,0.00,88.00
2.00,0.00,185.00
2.00,0.00,189.00
2.00,0.00,417.00
2.00,0.00,452.00
2.00,0.00,48.00
2.00,0.00,139.00
2.00,0.00,619.00
2.00,0.00,202.00
2.00,0.00,67.00
3.00,1.00,27.00
3.00,1.00,22.00
3.00,1.00,8.00
3.00,1.00,18.00
3.00,1.00,7.00
3.00,1.00,2.00
3.00,1.00,21.00
3.00,1.00,4.00
3.00,1.00,8.00
3.00,1.00,2.00
3.00,1.00,0.00
3.00,1.00,45.00
3.00,1.00,13.00
3.00,1.00,80.00
3.00,1.00,3.00
3.00,1.00,39.00
3.00,1.00,17.00
3.00,1.00,15.00
3.00,1.00,78.00
3.00,1.00,5.00
3.00,1.00,12.00
3.00,1.00,14.00
3.00,1.00,4.00
3.00,1.00,45.00
3.00,1.00,1049.00
3.00,1.00,10.00
3.00,1.00,13.00
3.00,1.00,6.00
3.00,1.00,17.00
3.00,1.00,10.00
3.00,1.00,29.00
3.00,1.00,24.00
3.00,1.00,37.00
3.00,1.00,24.00
3.00,1.00,8.00
3.00,1.00,24.00
3.00,1.00,19.00
3.00,1.00,66.00
3.00,1.00,3.00
3.00,1.00,16.00
3.00,1.00,71.00
3.00,1.00,42.00
3.00,1.00,13.00
3.00,0.00,174.00
3.00,0.00,116.00
3.00,0.00,78.00
3.00,0.00,85.00
3.00,0.00,115.00
3.00,0.00,17.00
3.00,0.00,129.00
3.00,0.00,46.00
3.00,0.00,34.00
3.00,0.00,31.00
3.00,0.00,15.00
3.00,0.00,193.00
3.00,0.00,70.00
3.00,0.00,522.00
3.00,0.00,53.00
3.00,0.00,328.00
3.00,0.00,153.00
3.00,0.00,113.00
3.00,0.00,521.00
3.00,0.00,27.00
3.00,0.00,182.00
3.00,0.00,77.00
3.00,0.00,56.00
3.00,0.00,326.00
3.00,0.00,6314.00
3.00,0.00,72.00
3.00,0.00,39.00
3.00,0.00,57.00
3.00,0.00,56.00
3.00,0.00,65.00
3.00,0.00,176.00
3.00,0.00,201.00
3.00,0.00,312.00
3.00,0.00,184.00
3.00,0.00,78.00
3.00,0.00,91.00
3.00,0.00,202.00
3.00,0.00,324.00
3.00,0.00,48.00
3.00,0.00,69.00
3.00,0.00,580.00
3.00,0.00,330.00
3.00,0.00,42.00
4.00,1.00,46.00
4.00,1.00,18.00
4.00,1.00,26.00
4.00,1.00,5.00
4.00,1.00,7.00
4.00,1.00,3.00
4.00,1.00,10.00
4.00,1.00,10.00
4.00,1.00,3.00
4.00,1.00,2.00
4.00,1.00,5.00
4.00,1.00,48.00
4.00,1.00,17.00
4.00,1.00,57.00
4.00,1.00,18.00
4.00,1.00,25.00
4.00,1.00,38.00
4.00,1.00,15.00
4.00,1.00,17.00
4.00,1.00,33.00
4.00,1.00,23.00
4.00,1.00,6.00
4.00,1.00,13.00
4.00,1.00,31.00
4.00,1.00,812.00
4.00,1.00,16.00
4.00,1.00,1.00
4.00,1.00,2.00
4.00,1.00,8.00
4.00,1.00,7.00
4.00,1.00,42.00
4.00,1.00,31.00
4.00,1.00,12.00
4.00,1.00,8.00
4.00,1.00,13.00
4.00,1.00,6.00
4.00,1.00,53.00
4.00,1.00,57.00
4.00,1.00,9.00
4.00,1.00,18.00
4.00,1.00,48.00
4.00,1.00,21.00
4.00,1.00,7.00
4.00,0.00,221.00
4.00,0.00,123.00
4.00,0.00,114.00
4.00,0.00,41.00
4.00,0.00,49.00
4.00,0.00,23.00
4.00,0.00,66.00
4.00,0.00,75.00
4.00,0.00,56.00
4.00,0.00,12.00
4.00,0.00,9.00
4.00,0.00,222.00
4.00,0.00,63.00
4.00,0.00,267.00
4.00,0.00,46.00
4.00,0.00,103.00
4.00,0.00,200.00
4.00,0.00,92.00
4.00,0.00,123.00
4.00,0.00,319.00
4.00,0.00,165.00
4.00,0.00,28.00
4.00,0.00,53.00
4.00,0.00,132.00
4.00,0.00,3804.00
4.00,0.00,66.00
4.00,0.00,11.00
4.00,0.00,36.00
4.00,0.00,65.00
4.00,0.00,72.00
4.00,0.00,202.00
4.00,0.00,133.00
4.00,0.00,53.00
4.00,0.00,95.00
4.00,0.00,95.00
4.00,0.00,72.00
4.00,0.00,247.00
4.00,0.00,373.00
4.00,0.00,36.00
4.00,0.00,75.00
4.00,0.00,300.00
4.00,0.00,138.00
4.00,0.00,60.00
5.00,1.00,325.00
5.00,1.00,183.00
5.00,1.00,225.00
5.00,1.00,78.00
5.00,1.00,68.00
5.00,1.00,100.00
5.00,1.00,182.00
5.00,1.00,302.00
5.00,1.00,68.00
5.00,1.00,50.00
5.00,1.00,38.00
5.00,1.00,435.00
5.00,1.00,46.00
5.00,1.00,332.00
5.00,1.00,84.00
5.00,1.00,127.00
5.00,1.00,185.00
5.00,1.00,214.00
5.00,1.00,302.00
5.00,1.00,133.00
5.00,1.00,343.00
5.00,1.00,141.00
5.00,1.00,144.00
5.00,1.00,77.00
5.00,1.00,4533.00
5.00,1.00,171.00
5.00,1.00,30.00
5.00,1.00,66.00
5.00,1.00,224.00
5.00,1.00,56.00
5.00,1.00,330.00
5.00,1.00,74.00
5.00,1.00,103.00
5.00,1.00,229.00
5.00,1.00,147.00
5.00,1.00,147.00
5.00,1.00,466.00
5.00,1.00,395.00
5.00,1.00,72.00
5.00,1.00,212.00
5.00,1.00,228.00
5.00,1.00,274.00
5.00,1.00,47.00
5.00,0.00,1706.00
5.00,0.00,1316.00
5.00,0.00,2142.00
5.00,0.00,433.00
5.00,0.00,324.00
5.00,0.00,460.00
5.00,0.00,837.00
5.00,0.00,1869.00
5.00,0.00,484.00
5.00,0.00,258.00
5.00,0.00,217.00
5.00,0.00,2264.00
5.00,0.00,394.00
5.00,0.00,1452.00
5.00,0.00,571.00
5.00,0.00,933.00
5.00,0.00,1172.00
5.00,0.00,1288.00
5.00,0.00,1985.00
5.00,0.00,710.00
5.00,0.00,1969.00
5.00,0.00,1218.00
5.00,0.00,891.00
5.00,0.00,439.00
5.00,0.00,26727.00
5.00,0.00,1362.00
5.00,0.00,303.00
5.00,0.00,235.00
5.00,0.00,1493.00
5.00,0.00,412.00
5.00,0.00,1942.00
5.00,0.00,308.00
5.00,0.00,601.00
5.00,0.00,1294.00
5.00,0.00,903.00
5.00,0.00,865.00
5.00,0.00,2485.00
5.00,0.00,2856.00
5.00,0.00,374.00
5.00,0.00,1253.00
5.00,0.00,1438.00
5.00,0.00,1424.00
5.00,0.00,289.00
6.00,1.00,3.00
6.00,1.00,15.00
6.00,1.00,6.00
6.00,1.00,0.00
6.00,1.00,12.00
6.00,1.00,1.00
6.00,1.00,0.00
6.00,1.00,1.00
6.00,1.00,0.00
6.00,1.00,1.00
6.00,1.00,0.00
6.00,1.00,9.00
6.00,1.00,1.00
6.00,1.00,28.00
6.00,1.00,3.00
6.00,1.00,10.00
6.00,1.00,2.00
6.00,1.00,3.00
6.00,1.00,1.00
6.00,1.00,28.00
6.00,1.00,4.00
6.00,1.00,2.00
6.00,1.00,8.00
6.00,1.00,1.00
6.00,1.00,415.00
6.00,1.00,4.00
6.00,1.00,0.00
6.00,1.00,2.00
6.00,1.00,3.00
6.00,1.00,12.00
6.00,1.00,1.00
6.00,1.00,15.00
6.00,1.00,1.00
6.00,1.00,4.00
6.00,1.00,2.00
6.00,1.00,3.00
6.00,1.00,5.00
6.00,1.00,16.00
6.00,1.00,0.00
6.00,1.00,3.00
6.00,1.00,22.00
6.00,1.00,10.00
6.00,1.00,0.00
6.00,0.00,63.00
6.00,0.00,343.00
6.00,0.00,84.00
6.00,0.00,22.00
6.00,0.00,3.00
6.00,0.00,12.00
6.00,0.00,31.00
6.00,0.00,52.00
6.00,0.00,27.00
6.00,0.00,27.00
6.00,0.00,17.00
6.00,0.00,162.00
6.00,0.00,49.00
6.00,0.00,637.00
6.00,0.00,57.00
6.00,0.00,124.00
6.00,0.00,126.00
6.00,0.00,72.00
6.00,0.00,65.00
6.00,0.00,214.00
6.00,0.00,96.00
6.00,0.00,10.00
6.00,0.00,168.00
6.00,0.00,34.00
6.00,0.00,5840.00
6.00,0.00,22.00
6.00,0.00,19.00
6.00,0.00,18.00
6.00,0.00,97.00
6.00,0.00,245.00
6.00,0.00,36.00
6.00,0.00,131.00
6.00,0.00,46.00
6.00,0.00,50.00
6.00,0.00,35.00
6.00,0.00,36.00
6.00,0.00,87.00
6.00,0.00,182.00
6.00,0.00,9.00
6.00,0.00,46.00
6.00,0.00,361.00
6.00,0.00,252.00
6.00,0.00,45.00
8.00,1.00,79.00
8.00,1.00,47.00
8.00,1.00,36.00
8.00,1.00,9.00
8.00,1.00,9.00
8.00,1.00,0.00
8.00,1.00,26.00
8.00,1.00,10.00
8.00,1.00,9.00
8.00,1.00,4.00
8.00,1.00,3.00
8.00,1.00,147.00
8.00,1.00,5.00
8.00,1.00,151.00
8.00,1.00,7.00
8.00,1.00,59.00
8.00,1.00,41.00
8.00,1.00,15.00
8.00,1.00,85.00
8.00,1.00,25.00
8.00,1.00,59.00
8.00,1.00,5.00
8.00,1.00,38.00
8.00,1.00,39.00
8.00,1.00,3235.00
8.00,1.00,16.00
8.00,1.00,3.00
8.00,1.00,8.00
8.00,1.00,27.00
8.00,1.00,40.00
8.00,1.00,84.00
8.00,1.00,38.00
8.00,1.00,34.00
8.00,1.00,16.00
8.00,1.00,21.00
8.00,1.00,41.00
8.00,1.00,69.00
8.00,1.00,173.00
8.00,1.00,8.00
8.00,1.00,11.00
8.00,1.00,93.00
8.00,1.00,86.00
8.00,1.00,8.00
8.00,0.00,516.00
8.00,0.00,419.00
8.00,0.00,298.00
8.00,0.00,57.00
8.00,0.00,93.00
8.00,0.00,12.00
8.00,0.00,148.00
8.00,0.00,107.00
8.00,0.00,105.00
8.00,0.00,18.00
8.00,0.00,31.00
8.00,0.00,930.00
8.00,0.00,76.00
8.00,0.00,1218.00
8.00,0.00,68.00
8.00,0.00,471.00
8.00,0.00,428.00
8.00,0.00,136.00
8.00,0.00,475.00
8.00,0.00,83.00
8.00,0.00,580.00
8.00,0.00,55.00
8.00,0.00,315.00
8.00,0.00,214.00
8.00,0.00,22190.00
8.00,0.00,171.00
8.00,0.00,20.00
8.00,0.00,77.00
8.00,0.00,305.00
8.00,0.00,220.00
8.00,0.00,400.00
8.00,0.00,324.00
8.00,0.00,302.00
8.00,0.00,179.00
8.00,0.00,145.00
8.00,0.00,240.00
8.00,0.00,503.00
8.00,0.00,1225.00
8.00,0.00,54.00
8.00,0.00,79.00
8.00,0.00,828.00
8.00,0.00,585.00
8.00,0.00,80.00
9.00,1.00,118.00
9.00,1.00,66.00
9.00,1.00,25.00
9.00,1.00,7.00
9.00,1.00,10.00
9.00,1.00,2.00
9.00,1.00,33.00
9.00,1.00,12.00
9.00,1.00,4.00
9.00,1.00,2.00
9.00,1.00,5.00
9.00,1.00,65.00
9.00,1.00,20.00
9.00,1.00,108.00
9.00,1.00,9.00
9.00,1.00,38.00
9.00,1.00,69.00
9.00,1.00,5.00
9.00,1.00,39.00
9.00,1.00,3.00
9.00,1.00,38.00
9.00,1.00,6.00
9.00,1.00,37.00
9.00,1.00,32.00
9.00,1.00,2950.00
9.00,1.00,10.00
9.00,1.00,1.00
9.00,1.00,5.00
9.00,1.00,28.00
9.00,1.00,18.00
9.00,1.00,137.00
9.00,1.00,12.00
9.00,1.00,46.00
9.00,1.00,37.00
9.00,1.00,21.00
9.00,1.00,25.00
9.00,1.00,76.00
9.00,1.00,153.00
9.00,1.00,12.00
9.00,1.00,31.00
9.00,1.00,366.00
9.00,1.00,127.00
9.00,1.00,14.00
9.00,0.00,740.00
9.00,0.00,719.00
9.00,0.00,167.00
9.00,0.00,50.00
9.00,0.00,34.00
9.00,0.00,5.00
9.00,0.00,328.00
9.00,0.00,69.00
9.00,0.00,122.00
9.00,0.00,27.00
9.00,0.00,46.00
9.00,0.00,431.00
9.00,0.00,183.00
9.00,0.00,970.00
9.00,0.00,92.00
9.00,0.00,333.00
9.00,0.00,586.00
9.00,0.00,46.00
9.00,0.00,273.00
9.00,0.00,36.00
9.00,0.00,414.00
9.00,0.00,58.00
9.00,0.00,220.00
9.00,0.00,179.00
9.00,0.00,20208.00
9.00,0.00,116.00
9.00,0.00,17.00
9.00,0.00,32.00
9.00,0.00,246.00
9.00,0.00,49.00
9.00,0.00,907.00
9.00,0.00,205.00
9.00,0.00,335.00
9.00,0.00,247.00
9.00,0.00,183.00
9.00,0.00,227.00
9.00,0.00,377.00
9.00,0.00,1275.00
9.00,0.00,123.00
9.00,0.00,237.00
9.00,0.00,2753.00
9.00,0.00,1060.00
9.00,0.00,156.00
10.00,1.00,11.00
10.00,1.00,5.00
10.00,1.00,10.00
10.00,1.00,7.00
10.00,1.00,17.00
10.00,1.00,1.00
10.00,1.00,11.00
10.00,1.00,3.00
10.00,1.00,2.00
10.00,1.00,0.00
10.00,1.00,3.00
10.00,1.00,25.00
10.00,1.00,7.00
10.00,1.00,24.00
10.00,1.00,5.00
10.00,1.00,9.00
10.00,1.00,12.00
10.00,1.00,13.00
10.00,1.00,23.00
10.00,1.00,8.00
10.00,1.00,8.00
10.00,1.00,2.00
10.00,1.00,6.00
10.00,1.00,8.00
10.00,1.00,261.00
10.00,1.00,2.00
10.00,1.00,0.00
10.00,1.00,4.00
10.00,1.00,4.00
10.00,1.00,17.00
10.00,1.00,13.00
10.00,1.00,16.00
10.00,1.00,6.00
10.00,1.00,4.00
10.00,1.00,8.00
10.00,1.00,11.00
10.00,1.00,16.00
10.00,1.00,20.00
10.00,1.00,2.00
10.00,1.00,4.00
10.00,1.00,26.00
10.00,1.00,13.00
10.00,1.00,4.00
10.00,0.00,38.00
10.00,0.00,16.00
10.00,0.00,17.00
10.00,0.00,8.00
10.00,0.00,14.00
10.00,0.00,1.00
10.00,0.00,14.00
10.00,0.00,24.00
10.00,0.00,13.00
10.00,0.00,6.00
10.00,0.00,3.00
10.00,0.00,45.00
10.00,0.00,10.00
10.00,0.00,97.00
10.00,0.00,12.00
10.00,0.00,25.00
10.00,0.00,23.00
10.00,0.00,36.00
10.00,0.00,32.00
10.00,0.00,19.00
10.00,0.00,38.00
10.00,0.00,3.00
10.00,0.00,19.00
10.00,0.00,33.00
10.00,0.00,919.00
10.00,0.00,10.00
10.00,0.00,3.00
10.00,0.00,11.00
10.00,0.00,17.00
10.00,0.00,28.00
10.00,0.00,28.00
10.00,0.00,33.00
10.00,0.00,34.00
10.00,0.00,21.00
10.00,0.00,9.00
10.00,0.00,34.00
10.00,0.00,41.00
10.00,0.00,66.00
10.00,0.00,4.00
10.00,0.00,13.00
10.00,0.00,94.00
10.00,0.00,51.00
10.00,0.00,5.00
11.00,1.00,13.00
11.00,1.00,38.00
11.00,1.00,8.00
11.00,1.00,4.00
11.00,1.00,7.00
11.00,1.00,2.00
11.00,1.00,13.00
11.00,1.00,3.00
11.00,1.00,3.00
11.00,1.00,4.00
11.00,1.00,1.00
11.00,1.00,29.00
11.00,1.00,9.00
11.00,1.00,47.00
11.00,1.00,2.00
11.00,1.00,17.00
11.00,1.00,18.00
11.00,1.00,7.00
11.00,1.00,14.00
11.00,1.00,151.00
11.00,1.00,123.00
11.00,1.00,2.00
11.00,1.00,18.00
11.00,1.00,11.00
11.00,1.00,762.00
11.00,1.00,5.00
11.00,1.00,2.00
11.00,1.00,4.00
11.00,1.00,6.00
11.00,1.00,14.00
11.00,1.00,36.00
11.00,1.00,13.00
11.00,1.00,7.00
11.00,1.00,7.00
11.00,1.00,5.00
11.00,1.00,20.00
11.00,1.00,20.00
11.00,1.00,96.00
11.00,1.00,16.00
11.00,1.00,11.00
11.00,1.00,117.00
11.00,1.00,35.00
11.00,1.00,6.00
11.00,0.00,143.00
11.00,0.00,304.00
11.00,0.00,70.00
11.00,0.00,21.00
11.00,0.00,37.00
11.00,0.00,3.00
11.00,0.00,231.00
11.00,0.00,30.00
11.00,0.00,16.00
11.00,0.00,35.00
11.00,0.00,21.00
11.00,0.00,168.00
11.00,0.00,54.00
11.00,0.00,413.00
11.00,0.00,41.00
11.00,0.00,214.00
11.00,0.00,287.00
11.00,0.00,53.00
11.00,0.00,260.00
11.00,0.00,1218.00
11.00,0.00,1425.00
11.00,0.00,19.00
11.00,0.00,86.00
11.00,0.00,99.00
11.00,0.00,6677.00
11.00,0.00,14.00
11.00,0.00,25.00
11.00,0.00,25.00
11.00,0.00,83.00
11.00,0.00,140.00
11.00,0.00,193.00
11.00,0.00,100.00
11.00,0.00,66.00
11.00,0.00,124.00
11.00,0.00,49.00
11.00,0.00,122.00
11.00,0.00,151.00
11.00,0.00,779.00
11.00,0.00,151.00
11.00,0.00,115.00
11.00,0.00,1327.00
11.00,0.00,444.00
11.00,0.00,45.00
15.00,1.00,114.00
15.00,1.00,89.00
15.00,1.00,28.00
15.00,1.00,6.00
15.00,1.00,13.00
15.00,1.00,2.00
15.00,1.00,44.00
15.00,1.00,16.00
15.00,1.00,20.00
15.00,1.00,13.00
15.00,1.00,7.00
15.00,1.00,66.00
15.00,1.00,22.00
15.00,1.00,182.00
15.00,1.00,8.00
15.00,1.00,43.00
15.00,1.00,45.00
15.00,1.00,7.00
15.00,1.00,36.00
15.00,1.00,15.00
15.00,1.00,34.00
15.00,1.00,11.00
15.00,1.00,8.00
15.00,1.00,22.00
15.00,1.00,1195.00
15.00,1.00,15.00
15.00,1.00,1.00
15.00,1.00,5.00
15.00,1.00,42.00
15.00,1.00,13.00
15.00,1.00,162.00
15.00,1.00,31.00
15.00,1.00,51.00
15.00,1.00,60.00
15.00,1.00,21.00
15.00,1.00,16.00
15.00,1.00,49.00
15.00,1.00,163.00
15.00,1.00,26.00
15.00,1.00,41.00
15.00,1.00,216.00
15.00,1.00,189.00
15.00,1.00,40.00
15.00,0.00,481.00
15.00,0.00,356.00
15.00,0.00,132.00
15.00,0.00,21.00
15.00,0.00,42.00
15.00,0.00,9.00
15.00,0.00,273.00
15.00,0.00,78.00
15.00,0.00,61.00
15.00,0.00,28.00
15.00,0.00,23.00
15.00,0.00,387.00
15.00,0.00,116.00
15.00,0.00,1056.00
15.00,0.00,41.00
15.00,0.00,284.00
15.00,0.00,321.00
15.00,0.00,42.00
15.00,0.00,169.00
15.00,0.00,98.00
15.00,0.00,264.00
15.00,0.00,36.00
15.00,0.00,57.00
15.00,0.00,153.00
15.00,0.00,5417.00
15.00,0.00,59.00
15.00,0.00,19.00
15.00,0.00,71.00
15.00,0.00,181.00
15.00,0.00,35.00
15.00,0.00,802.00
15.00,0.00,234.00
15.00,0.00,182.00
15.00,0.00,256.00
15.00,0.00,147.00
15.00,0.00,104.00
15.00,0.00,255.00
15.00,0.00,934.00
15.00,0.00,129.00
15.00,0.00,140.00
15.00,0.00,1168.00
15.00,0.00,1240.00
15.00,0.00,111.00
17.00,1.00,14.00
17.00,1.00,43.00
17.00,1.00,16.00
17.00,1.00,4.00
17.00,1.00,23.00
17.00,1.00,1.00
17.00,1.00,17.00
17.00,1.00,0.00
17.00,1.00,1.00
17.00,1.00,2.00
17.00,1.00,1.00
17.00,1.00,17.00
17.00,1.00,2.00
17.00,1.00,188.00
17.00,1.00,22.00
17.00,1.00,5.00
17.00,1.00,28.00
17.00,1.00,3.00
17.00,1.00,11.00
17.00,1.00,13.00
17.00,1.00,14.00
17.00,1.00,0.00
17.00,1.00,5.00
17.00,1.00,5.00
17.00,1.00,470.00
17.00,1.00,2.00
17.00,1.00,2.00
17.00,1.00,4.00
17.00,1.00,2.00
17.00,1.00,12.00
17.00,1.00,42.00
17.00,1.00,13.00
17.00,1.00,44.00
17.00,1.00,30.00
17.00,1.00,1.00
17.00,1.00,21.00
17.00,1.00,17.00
17.00,1.00,132.00
17.00,1.00,2.00
17.00,1.00,13.00
17.00,1.00,128.00
17.00,1.00,331.00
17.00,1.00,2.00
17.00,0.00,173.00
17.00,0.00,819.00
17.00,0.00,329.00
17.00,0.00,53.00
17.00,0.00,198.00
17.00,0.00,11.00
17.00,0.00,493.00
17.00,0.00,12.00
17.00,0.00,23.00
17.00,0.00,17.00
17.00,0.00,7.00
17.00,0.00,166.00
17.00,0.00,32.00
17.00,0.00,2684.00
17.00,0.00,191.00
17.00,0.00,94.00
17.00,0.00,186.00
17.00,0.00,56.00
17.00,0.00,116.00
17.00,0.00,128.00
17.00,0.00,170.00
17.00,0.00,22.00
17.00,0.00,108.00
17.00,0.00,69.00
17.00,0.00,4890.00
17.00,0.00,13.00
17.00,0.00,16.00
17.00,0.00,67.00
17.00,0.00,92.00
17.00,0.00,229.00
17.00,0.00,536.00
17.00,0.00,137.00
17.00,0.00,570.00
17.00,0.00,584.00
17.00,0.00,25.00
17.00,0.00,215.00
17.00,0.00,165.00
17.00,0.00,1993.00
17.00,0.00,49.00
17.00,0.00,346.00
17.00,0.00,2625.00
17.00,0.00,4586.00
17.00,0.00,26.00
20.00,1.00,5224.00
20.00,1.00,1290.00
20.00,1.00,1578.00
20.00,1.00,1791.00
20.00,1.00,3387.00
20.00,1.00,1584.00
20.00,1.00,2537.00
20.00,1.00,3323.00
20.00,1.00,1496.00
20.00,1.00,2621.00
20.00,1.00,1799.00
20.00,1.00,5291.00
20.00,1.00,1196.00
20.00,1.00,7145.00
20.00,1.00,1937.00
20.00,1.00,5280.00
20.00,1.00,2231.00
20.00,1.00,3150.00
20.00,1.00,4091.00
20.00,1.00,5991.00
20.00,1.00,1726.00
20.00,1.00,1604.00
20.00,1.00,159.00
20.00,1.00,4884.00
20.00,1.00,13201.00
20.00,1.00,2165.00
20.00,1.00,2604.00
20.00,1.00,3190.00
20.00,1.00,1335.00
20.00,1.00,7629.00
20.00,1.00,3955.00
20.00,1.00,4670.00
20.00,1.00,3681.00
20.00,1.00,2970.00
20.00,1.00,1890.00
20.00,1.00,1968.00
20.00,1.00,5194.00
20.00,1.00,4500.00
20.00,1.00,812.00
20.00,1.00,3087.00
20.00,1.00,3357.00
20.00,1.00,5920.00
20.00,1.00,1061.00
20.00,0.00,23834.00
20.00,0.00,6622.00
20.00,0.00,8156.00
20.00,0.00,12057.00
20.00,0.00,16481.00
20.00,0.00,7110.00
20.00,0.00,13879.00
20.00,0.00,17792.00
20.00,0.00,8637.00
20.00,0.00,13216.00
20.00,0.00,9240.00
20.00,0.00,23355.00
20.00,0.00,5744.00
20.00,0.00,40785.00
20.00,0.00,10132.00
20.00,0.00,25839.00
20.00,0.00,11562.00
20.00,0.00,17026.00
20.00,0.00,19870.00
20.00,0.00,30970.00
20.00,0.00,9921.00
20.00,0.00,8697.00
20.00,0.00,1183.00
20.00,0.00,28707.00
20.00,0.00,62555.00
20.00,0.00,10277.00
20.00,0.00,14813.00
20.00,0.00,15556.00
20.00,0.00,7195.00
20.00,0.00,35110.00
20.00,0.00,19086.00
20.00,0.00,21532.00
20.00,0.00,19117.00
20.00,0.00,15708.00
20.00,0.00,8692.00
20.00,0.00,9590.00
20.00,0.00,21597.00
20.00,0.00,23796.00
20.00,0.00,4795.00
20.00,0.00,15891.00
20.00,0.00,18173.00
20.00,0.00,32604.00
20.00,0.00,5482.00
21.00,1.00,49.00
21.00,1.00,33.00
21.00,1.00,20.00
21.00,1.00,18.00
21.00,1.00,7.00
21.00,1.00,3.00
21.00,1.00,10.00
21.00,1.00,7.00
21.00,1.00,6.00
21.00,1.00,11.00
21.00,1.00,19.00
21.00,1.00,48.00
21.00,1.00,9.00
21.00,1.00,102.00
21.00,1.00,8.00
21.00,1.00,28.00
21.00,1.00,37.00
21.00,1.00,8.00
21.00,1.00,31.00
21.00,1.00,66.00
21.00,1.00,17.00
21.00,1.00,10.00
21.00,1.00,6.00
21.00,1.00,51.00
21.00,1.00,839.00
21.00,1.00,9.00
21.00,1.00,32.00
21.00,1.00,16.00
21.00,1.00,17.00
21.00,1.00,4.00
21.00,1.00,18.00
21.00,1.00,28.00
21.00,1.00,4.00
21.00,1.00,18.00
21.00,1.00,7.00
21.00,1.00,24.00
21.00,1.00,43.00
21.00,1.00,109.00
21.00,1.00,6.00
21.00,1.00,14.00
21.00,1.00,84.00
21.00,1.00,66.00
21.00,1.00,5.00
21.00,0.00,221.00
21.00,0.00,204.00
21.00,0.00,97.00
21.00,0.00,103.00
21.00,0.00,54.00
21.00,0.00,23.00
21.00,0.00,70.00
21.00,0.00,62.00
21.00,0.00,49.00
21.00,0.00,32.00
21.00,0.00,79.00
21.00,0.00,233.00
21.00,0.00,55.00
21.00,0.00,527.00
21.00,0.00,24.00
21.00,0.00,175.00
21.00,0.00,272.00
21.00,0.00,47.00
21.00,0.00,193.00
21.00,0.00,293.00
21.00,0.00,150.00
21.00,0.00,51.00
21.00,0.00,55.00
21.00,0.00,411.00
21.00,0.00,4260.00
21.00,0.00,61.00
21.00,0.00,153.00
21.00,0.00,74.00
21.00,0.00,99.00
21.00,0.00,33.00
21.00,0.00,98.00
21.00,0.00,126.00
21.00,0.00,18.00
21.00,0.00,90.00
21.00,0.00,65.00
21.00,0.00,110.00
21.00,0.00,222.00
21.00,0.00,551.00
21.00,0.00,47.00
21.00,0.00,68.00
21.00,0.00,331.00
21.00,0.00,277.00
21.00,0.00,58.00
1.00,1.00,37.00
1.00,1.00,23.00
1.00,1.00,22.00
1.00,1.00,6.00
1.00,1.00,8.00
1.00,1.00,4.00
1.00,1.00,10.00
1.00,1.00,20.00
1.00,1.00,12.00
1.00,1.00,4.00
1.00,1.00,3.00
1.00,1.00,34.00
1.00,1.00,6.00
1.00,1.00,43.00
1.00,1.00,7.00
1.00,1.00,29.00
1.00,1.00,20.00
1.00,1.00,14.00
1.00,1.00,38.00
1.00,1.00,18.00
1.00,1.00,27.00
1.00,1.00,3.00
1.00,1.00,8.00
1.00,1.00,17.00
1.00,1.00,748.00
1.00,1.00,12.00
1.00,1.00,4.00
1.00,1.00,0.00
1.00,1.00,6.00
1.00,1.00,31.00
1.00,1.00,35.00
1.00,1.00,19.00
1.00,1.00,18.00
1.00,1.00,15.00
1.00,1.00,13.00
1.00,1.00,24.00
1.00,1.00,57.00
1.00,1.00,55.00
1.00,1.00,5.00
1.00,1.00,12.00
1.00,1.00,58.00
1.00,1.00,32.00
1.00,1.00,5.00
1.00,0.00,232.00
1.00,0.00,183.00
1.00,0.00,149.00
1.00,0.00,59.00
1.00,0.00,248.00
1.00,0.00,6.00
1.00,0.00,95.00
1.00,0.00,86.00
1.00,0.00,78.00
1.00,0.00,70.00
1.00,0.00,23.00
1.00,0.00,232.00
1.00,0.00,42.00
1.00,0.00,614.00
1.00,0.00,66.00
1.00,0.00,253.00
1.00,0.00,223.00
